ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
3 0.01 1.61675472265782 0.148445356548357 0.480420882421366 0.332460935889904 -0.171202551922846 1.13204431676558 23 90 138 843 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 0.001 1.64716427920783 0.196532775040703 0.499055190731266 0.386417258361326 -0.258322635656933 1.25643301711946 15 90 88 843 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-04 1.92218179959046 0.111906490244429 0.653460894831612 0.411063892975664 -0.152224335400689 1.45914612506391 12 90 64 843 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-05 1.96462639947804 0.160177051012312 0.67530209975261 0.480821270098933 -0.2671075896413 1.61771178914652 8 90 45 843 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 5e-08 0.903396767913909 0.895556467278009 -0.101593433459079 0.773888106623192 -1.61841412244054 1.41522725552238 2 90 26 843 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-09 6.03303218336004e-08 0.993574526362188 -16.6234310099547 2064.19578267538 -4062.4471650537 4029.20030303379 0 90 16 843 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
4 0.01 1.03665631206472 0.882396118170878 0.0360004491111464 0.24335743326434 -0.44098012008696 0.512981018309253 39 216 138 843 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 0.001 0.935485600315946 0.819976863530995 -0.0666895258867835 0.293044507043842 -0.641056759692714 0.507677707919147 25 216 88 843 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-04 1.05994198654908 0.855276247705499 0.0582141769555737 0.319173222009093 -0.567365338182248 0.683793692093396 20 216 64 843 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-05 1.22673017359097 0.575278651195399 0.204352234121769 0.364722968205259 -0.510504783560538 0.919209251804076 15 216 45 843 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 5e-08 1.42839483660652 0.449495822875106 0.356551321922411 0.471469185439892 -0.567528281539776 1.2806309253846 10 216 26 843 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-09 2.86210937446838 0.0731396781422364 1.05155889650061 0.586821141023662 -0.098610539905766 2.20172833290699 8 216 16 843 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
5 0.01 0.681203893094306 0.13420156105381 -0.383893615156637 0.256315749663449 -0.886272484496997 0.118485254183723 32 216 138 843 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 0.001 0.698032356183498 0.240582598268237 -0.3594898217304 0.306331546365679 -0.959899652607131 0.24092000914633 19 216 88 843 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-04 0.773329880009246 0.444371172651161 -0.257049568505147 0.33608600705908 -0.915778142340944 0.40167900533065 14 216 64 843 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-05 0.815564504612298 0.602732508817203 -0.203874761812139 0.39170899606705 -0.971624394103556 0.563874870479278 10 216 45 843 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 5e-08 1.4355509209073 0.443307407295637 0.361548692542875 0.471613882098739 -0.562814516370652 1.2859119014564 8 216 26 843 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-09 2.18922026285557 0.187416040258863 0.783545436071381 0.594377736738115 -0.381434927935325 1.94852580007809 6 216 16 843 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
6 0.01 1.21281769205258 0.44455442030803 0.192946323573792 0.252374105982205 -0.30170692415133 0.687599571298914 32 176 138 843 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 0.001 1.0402292551315 0.897193376967629 0.0394411264869192 0.305253903630059 -0.558856524627997 0.637738777601835 19 176 88 843 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-04 0.866689448257561 0.68304751206614 -0.143074557535124 0.350408347247533 -0.829874918140288 0.543725803070039 13 176 64 843 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-05 1.11429727339328 0.780600738821298 0.108223958144499 0.388545320399975 -0.653324869839453 0.86977278612845 10 176 45 843 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 5e-08 0.708159489770263 0.546855655115574 -0.345085942620357 0.572777168730286 -1.46772919333172 0.777557308091003 4 176 26 843 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-09 0.564761324534944 0.471974813255312 -0.571352071537692 0.794350350813809 -2.12827875913276 0.985574616057373 2 176 16 843 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
7 0.01 0.74739816238876 0.40546126657871 -0.291157220605491 0.349987574138917 -0.977132865917768 0.394818424706785 0 0 138 843 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 0.001 0.647463598044726 0.29573758967468 -0.43469270622475 0.41572815800116 -1.24951989590702 0.380134483457523 0 0 88 843 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-04 0.474844202106674 0.123247332095426 -0.744768524314704 0.483212588226149 -1.69186519723796 0.202328148608548 0 0 64 843 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-05 0.572886799241799 0.269676331901283 -0.557067139826793 0.504677463188142 -1.54623496767555 0.432100688021966 0 0 45 843 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 5e-08 1.17421485969615 0.815722318192493 0.160599719734072 0.689120305912487 -1.1900760798544 1.51127551932255 0 0 26 843 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-09 0.969939221794918 0.970839710063103 -0.0305218673911834 0.834954116798492 -1.66703193631623 1.60598820153386 0 0 16 843 6 trans_aCRDQTLs_MON.txt 0 0 0 0
8 0.01 0.74739816238876 0.40546126657871 -0.291157220605491 0.349987574138917 -0.977132865917768 0.394818424706785 0 0 138 843 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 0.001 0.647463598044726 0.29573758967468 -0.43469270622475 0.41572815800116 -1.24951989590702 0.380134483457523 0 0 88 843 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-04 0.474844202106674 0.123247332095426 -0.744768524314704 0.483212588226149 -1.69186519723796 0.202328148608548 0 0 64 843 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-05 0.572886799241799 0.269676331901283 -0.557067139826793 0.504677463188142 -1.54623496767555 0.432100688021966 0 0 45 843 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 5e-08 1.17421485969615 0.815722318192493 0.160599719734072 0.689120305912487 -1.1900760798544 1.51127551932255 0 0 26 843 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-09 0.969939221794918 0.970839710063103 -0.0305218673911834 0.834954116798492 -1.66703193631623 1.60598820153386 0 0 16 843 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
9 0.01 0.74739816238876 0.40546126657871 -0.291157220605491 0.349987574138917 -0.977132865917768 0.394818424706785 0 0 138 843 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 0.001 0.647463598044726 0.29573758967468 -0.43469270622475 0.41572815800116 -1.24951989590702 0.380134483457523 0 0 88 843 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-04 0.474844202106674 0.123247332095426 -0.744768524314704 0.483212588226149 -1.69186519723796 0.202328148608548 0 0 64 843 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-05 0.572886799241799 0.269676331901283 -0.557067139826793 0.504677463188142 -1.54623496767555 0.432100688021966 0 0 45 843 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 5e-08 1.17421485969615 0.815722318192493 0.160599719734072 0.689120305912487 -1.1900760798544 1.51127551932255 0 0 26 843 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-09 0.969939221794918 0.970839710063103 -0.0305218673911834 0.834954116798492 -1.66703193631623 1.60598820153386 0 0 16 843 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
