ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
6 0.001 0.700512579129393 0.0245547680520241 -0.355942956008144 0.158313946043273 -0.66623829025296 -0.045647621763328 79 372 537 2308 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-04 0.716778286556351 0.0591538945313905 -0.332988709972825 0.176460133692312 -0.678850572009758 0.0128731520641069 61 372 405 2308 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-05 0.728551419449283 0.0991620308876454 -0.316697073203146 0.192062200582037 -0.693138986343938 0.0597448399376457 47 372 326 2308 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 5e-08 0.648788554526448 0.0576308475946238 -0.432648417325367 0.227890153263627 -0.879313117722075 0.0140162830713413 31 372 234 2308 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-09 0.513983747243823 0.0129000150867849 -0.665563634175104 0.267668970580575 -1.19019481651303 -0.140932451837176 22 372 194 2308 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
7 0.01 370033.338278564 0.968506557068818 12.8213483840169 324.74375232841 -623.676406179667 649.319102947701 1 1 834 2308 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 0.001 7.11625181765053e-06 0.970883722850677 -11.8531294012586 324.743763793476 -648.350906436471 624.644647633954 0 1 537 2308 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-04 9.53377873431863e-06 0.971601821599349 -11.5606694095149 324.743776641727 -648.058471627299 624.937132808269 0 1 405 2308 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-05 1.46653962782073e-05 0.972659269090638 -11.1300198338606 324.743794951886 -647.627857939557 625.367818271836 0 1 326 2308 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 5e-08 7.12998236921566e-06 0.982340455186944 -11.8512017963019 535.411243508036 -1061.25723907205 1037.55483547945 0 1 234 2308 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-09 9.1928135304825e-06 0.982719051465794 -11.5970885171476 535.411257878743 -1061.00315395948 1037.80897692519 0 1 194 2308 6 trans_aCRDQTLs_MON.txt 0 0 0 0
8 0.01 3.8777429354761 0.246478726779805 1.35525326671102 1.16938561987483 -0.936742548243656 3.64724908166569 3 4 834 2308 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 0.001 2.32350671147748 0.409424864476191 0.843077558059268 1.02202843317289 -1.1600981709596 2.84625328707814 2 4 537 2308 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-04 3.11989262484809 0.265145352535634 1.13779858611638 1.02107719082315 -0.863512707896987 3.13910988012976 2 4 405 2308 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-05 4.08704004259304 0.167477626684059 1.40782100208566 1.01989840174012 -0.591179865324972 3.40682186949629 2 4 326 2308 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 5e-08 6.20440684866532 0.0744783646412876 1.82525982160792 1.02332073708183 -0.180448823072476 3.83096846628831 2 4 234 2308 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-09 7.87555493120857 0.0433141442110217 2.06376364968404 1.02132742565588 0.0619618953985155 4.06556540396956 2 4 194 2308 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
9 0.01 0.667269209246213 0.00526715945439505 -0.404561702432665 0.14499255597661 -0.688747112146821 -0.120376292718509 0 0 834 2308 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 0.001 0.772621408912492 0.120396427532609 -0.257966118918381 0.16609629707525 -0.583514861185872 0.0675826233491089 0 0 537 2308 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-04 0.845336588417072 0.364408899367077 -0.168020401449433 0.185249325080251 -0.531109078606725 0.195068275707859 0 0 405 2308 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-05 0.760911873758521 0.171328511271916 -0.273237731034411 0.199742849668509 -0.66473371638469 0.118258254315867 0 0 326 2308 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 5e-08 0.638546722972958 0.0533609847683341 -0.448560430034934 0.232175575518523 -0.903624558051239 0.0065036979813714 0 0 234 2308 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-09 0.648686414100193 0.0858346109930854 -0.432805862253301 0.251954794842137 -0.926637260143889 0.0610255356372873 0 0 194 2308 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
