ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
2 1e-09 1.82271315140245 0.11587776357003 0.600326133563945 0.381810604963296 -0.148022652164116 1.34867491929201 17 233 41 864 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
3 0.01 2.07444257060048 0.00657687970816126 0.729692476917827 0.268511935701097 0.203409082943676 1.25597587089198 37 100 199 864 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 0.001 1.73863910801258 0.0667433982175464 0.553102685377736 0.301681725384324 -0.0381934963755389 1.14439886713101 22 100 133 864 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-04 1.54631451933803 0.211664683228124 0.435874370184213 0.348978380687867 -0.248123255964006 1.11987199633243 14 100 97 864 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-05 1.6755210666768 0.175841343377603 0.51612420148342 0.381277412806937 -0.231179527618175 1.26342793058502 12 100 76 864 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 5e-08 1.56409800923628 0.317456807753283 0.447309305911799 0.447444552019126 -0.429682016045687 1.32430062786929 9 100 57 864 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-09 1.29281539980153 0.621145691198192 0.256822320688942 0.519644184877299 -0.761680281670563 1.27532492304845 7 100 41 864 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
4 0.01 1.06291123306061 0.768073497993717 0.0610115898152363 0.206892043093849 -0.344496814648707 0.46651999427918 49 221 199 864 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 0.001 0.999903690497293 0.999676348685224 -9.63141407648926e-05 0.237439368504186 -0.465477476408969 0.465284848127439 32 221 133 864 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-04 1.14845781268457 0.600123137987508 0.138420009938248 0.264047730064158 -0.379113540987501 0.655953560863997 26 221 97 864 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-05 0.970677969757974 0.922897367073877 -0.0297605137332261 0.307491895422366 -0.632444628761063 0.572923601294611 18 221 76 864 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 5e-08 1.25822668917561 0.511531061703509 0.229703340117346 0.349914540028011 -0.456129158337555 0.915535838572247 15 221 57 864 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-09 0.838158099220551 0.683277749989682 -0.176548533740239 0.432722881451275 -1.02468538138474 0.67158831390426 9 221 41 864 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
5 0.01 1.00552156132939 0.978949574011199 0.00550637339140515 0.208686540311487 -0.40351924561911 0.41453199240192 52 222 199 864 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 0.001 0.76288768601408 0.275910133467922 -0.27064445903853 0.248399554709803 -0.757507586269745 0.216218668192684 28 222 133 864 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-04 0.839890213163413 0.530119341588681 -0.17448409430157 0.277918869773987 -0.719205079058585 0.370236890455445 21 222 97 864 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-05 1.01216381159568 0.968252904655427 0.0120904269315663 0.303782715394531 -0.583323695241714 0.607504549104846 18 222 76 864 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 5e-08 0.792318700814365 0.533112001689263 -0.232791568090747 0.373504820873666 -0.964861017003134 0.499277880821639 11 222 57 864 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-09 0.773249348315394 0.551976663815852 -0.257153710203742 0.432335885034762 -1.10453204487187 0.590224624464391 8 222 41 864 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
6 0.01 0.996336703765304 0.986819652837649 -0.00367002253632868 0.222158119146983 -0.439099936064416 0.431759890991759 44 184 199 864 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 0.001 0.843354898733663 0.515173541041714 -0.170367414634685 0.261780239213453 -0.683456683493053 0.342721854223683 27 184 133 864 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-04 0.768520626125307 0.389518255362902 -0.263287876903271 0.305973883478122 -0.862996688520391 0.336420934713849 19 184 97 864 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-05 0.925948004931467 0.816706190923523 -0.0769371960944391 0.331935636792177 -0.727531044207106 0.573656652018227 16 184 76 864 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 5e-08 0.677231352981677 0.366292879969703 -0.3897423318302 0.431398550976534 -1.23528349174421 0.455798828083806 10 184 57 864 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-09 0.459224452223627 0.158406263197975 -0.778216185778579 0.551749503944861 -1.85964521351051 0.303212841953348 6 184 41 864 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
7 0.01 0.963532962826782 0.892864524221175 -0.0371485801646228 0.275827544428743 -0.57777056724496 0.503473406915714 0 0 199 864 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 0.001 0.951761168569132 0.875644818669145 -0.0494411490165069 0.315932995231034 -0.668669819669333 0.569787521636319 0 0 133 864 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-04 0.685510779008554 0.295972609174693 -0.377591055802074 0.361293479382724 -1.08572627539221 0.330544163788065 0 0 97 864 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-05 1.00729063109427 0.986022488309881 0.00726418291487625 0.414643396756771 -0.805436874728394 0.819965240558147 0 0 76 864 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 5e-08 1.03840035960032 0.936029058828562 0.0376814132699413 0.469481431660489 -0.882502192784617 0.957865019324499 0 0 57 864 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-09 2.12092823788499 0.233711928964308 0.751853840915391 0.631358240807689 -0.48560831106768 1.98931599289846 0 0 41 864 6 trans_aCRDQTLs_MON.txt 0 0 0 0
8 0.01 0.963532962826782 0.892864524221175 -0.0371485801646228 0.275827544428743 -0.57777056724496 0.503473406915714 0 0 199 864 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 0.001 0.951761168569132 0.875644818669145 -0.0494411490165069 0.315932995231034 -0.668669819669333 0.569787521636319 0 0 133 864 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-04 0.685510779008554 0.295972609174693 -0.377591055802074 0.361293479382724 -1.08572627539221 0.330544163788065 0 0 97 864 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-05 1.00729063109427 0.986022488309881 0.00726418291487625 0.414643396756771 -0.805436874728394 0.819965240558147 0 0 76 864 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 5e-08 1.03840035960032 0.936029058828562 0.0376814132699413 0.469481431660489 -0.882502192784617 0.957865019324499 0 0 57 864 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-09 2.12092823788499 0.233711928964308 0.751853840915391 0.631358240807689 -0.48560831106768 1.98931599289846 0 0 41 864 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
9 0.01 0.963532962826782 0.892864524221175 -0.0371485801646228 0.275827544428743 -0.57777056724496 0.503473406915714 0 0 199 864 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 0.001 0.951761168569132 0.875644818669145 -0.0494411490165069 0.315932995231034 -0.668669819669333 0.569787521636319 0 0 133 864 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-04 0.685510779008554 0.295972609174693 -0.377591055802074 0.361293479382724 -1.08572627539221 0.330544163788065 0 0 97 864 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-05 1.00729063109427 0.986022488309881 0.00726418291487625 0.414643396756771 -0.805436874728394 0.819965240558147 0 0 76 864 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 5e-08 1.03840035960032 0.936029058828562 0.0376814132699413 0.469481431660489 -0.882502192784617 0.957865019324499 0 0 57 864 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-09 2.12092823788499 0.233711928964308 0.751853840915391 0.631358240807689 -0.48560831106768 1.98931599289846 0 0 41 864 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
