ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
3 5e-08 0.804259223477359 0.493714972251977 -0.21783364450805 0.318278478537219 -0.841659462441 0.4059921734249 15 165 192 2124 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-09 0.903581436331553 0.761836058250518 -0.10138903872111 0.334539339796226 -0.757086144721712 0.554308067279492 14 165 159 2124 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
4 0.01 1.27604316771574 0.0467185234998742 0.243764014848592 0.122565734049705 0.00353517611116974 0.483992853586014 204 476 773 2124 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 0.001 1.15356013797775 0.28892034304333 0.14285293249396 0.13470425892215 -0.121167414993455 0.406873279981374 139 476 514 2124 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-04 1.17364547616721 0.277327834909992 0.160114696386299 0.147388886215717 -0.128767520596507 0.448996913369105 107 476 382 2124 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-05 1.27140940954889 0.146246601208335 0.240126056427884 0.165271614229781 -0.0838063074624864 0.564058420318254 81 476 277 2124 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 5e-08 1.7070035381645 0.00431467985065857 0.534739516548587 0.187352498440901 0.167528619604421 0.901950413492754 67 476 192 2124 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-09 1.76425352799133 0.00510904322906329 0.567727670608482 0.202754313096511 0.17032921693932 0.965126124277643 56 476 159 2124 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
5 0.01 1.12662432903711 0.343580179637223 0.119225842343041 0.125883173375129 -0.127505177472211 0.365956862158294 189 441 773 2124 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 0.001 1.10623375701967 0.463471096364758 0.100961234312137 0.137710115579855 -0.16895059222438 0.370873060848654 128 441 514 2124 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-04 1.12439828562378 0.435159631258031 0.117248035345927 0.150242309551781 -0.177226891375564 0.411722962067418 97 441 382 2124 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-05 1.26558905691821 0.158564704146445 0.235537671437461 0.167058033182593 -0.0918960736004205 0.562971416475343 77 441 277 2124 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 5e-08 1.39288389973245 0.0859650976320007 0.331376345834252 0.192988630754432 -0.0468813704444346 0.709634062112938 57 441 192 2124 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-09 1.53984048644029 0.0364041408968264 0.43167883082716 0.20630952210675 0.0273121674979291 0.836045494156391 51 441 159 2124 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
6 0.01 1.376785251523 0.0129089192252374 0.319751253715896 0.128606697227486 0.0676821271500229 0.57182038028177 175 396 773 2124 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 0.001 1.34230939078499 0.0345287233012715 0.294391556527351 0.139268445584301 0.0214254031821206 0.567357709872581 121 396 514 2124 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-04 1.46353175119845 0.0115810113976606 0.380852522301174 0.150852966084986 0.0851807087746004 0.676524335827747 95 396 382 2124 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-05 1.42977865474333 0.0356903605147698 0.357519645398312 0.170211977704155 0.0239041690981675 0.691135121698456 69 396 277 2124 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 5e-08 1.55204679827592 0.0251793033752121 0.43957457483472 0.196357804775136 0.0547132774754531 0.824435872193987 50 396 192 2124 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-09 1.43204391033861 0.0955579642342159 0.359102731712615 0.215446862379796 -0.0631731185517857 0.781378581977015 40 396 159 2124 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
7 0.01 426648.365612188 0.968157041805087 12.9637154532113 324.743755588523 -623.534045500293 649.461476406716 1 1 773 2124 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 0.001 835566.308704641 0.966506979024379 13.6358649879673 324.743769982333 -622.861924177405 650.13365415334 1 1 514 2124 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-04 1339282.6581208 0.965348891205612 14.1076446988264 324.743788547069 -622.39018085343 650.605470251082 1 1 382 2124 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-05 2428812.08331849 0.963887779786092 14.7029128411869 324.743823968628 -621.794982137323 651.200807819697 1 1 277 2124 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 5e-08 1.83892741197047e-05 0.983752066515368 -10.903742991595 535.411279545318 -1060.30985090042 1038.50236491723 0 1 192 2124 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-09 2.46698820540425e-05 0.984189830895935 -10.6099274083812 535.411303619128 -1060.01608250187 1038.79622768511 0 1 159 2124 6 trans_aCRDQTLs_MON.txt 0 0 0 0
8 0.01 1516279.23606063 0.969675725795325 14.2317700208752 374.372527001626 -719.538382902311 748.001922944061 2 2 773 2124 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 0.001 3113384.41530289 0.968200703695893 14.9512209288872 375.045700703649 -720.138352450264 750.040794308039 2 2 514 2124 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-04 5019265.57442862 0.967242680204692 15.4287941810504 375.700375319747 -720.943941445653 751.801529807754 2 2 382 2124 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-05 8560595.3530196 0.966224520350727 15.9626802962858 376.97676658666 -722.911782213567 754.837142806139 2 2 277 2124 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 5e-08 2.40488698842025e-05 0.977438991185129 -10.6354225527784 376.078417866205 -747.74912157054 726.478276464983 0 2 192 2124 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-09 1.14078468928384e-05 0.98538746039637 -11.3812091154169 621.41035166588 -1229.34549838054 1206.58308014971 0 2 159 2124 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
9 0.01 0.61218743167479 0.00119674941693063 -0.49071678245159 0.151471986090029 -0.787601875188047 -0.193831689715133 0 0 773 2124 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 0.001 0.629369652955484 0.00820054406950376 -0.463036511346022 0.17514718431202 -0.806324992597581 -0.119748030094462 0 0 514 2124 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-04 0.741926236519462 0.130545517082056 -0.298505452455265 0.197430222840423 -0.685468689222493 0.0884577843119632 0 0 382 2124 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-05 0.707422338048258 0.136282625401943 -0.346127425032959 0.23233490624118 -0.801503841265671 0.109248991199752 0 0 277 2124 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 5e-08 0.888410957281273 0.666567277718316 -0.118320853312944 0.274613009356486 -0.656562351651657 0.419920645025769 0 0 192 2124 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-09 0.781447487562477 0.420557629417149 -0.246607325796067 0.306171757215372 -0.846703969938196 0.353489318346061 0 0 159 2124 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
