ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
4 1e-04 1.00408858476177 0.977662814623623 0.00408024921176599 0.145727515644454 -0.281545681451363 0.289706179874895 102 464 443 2246 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-05 0.955065084185404 0.776501928111039 -0.0459757898440981 0.16195470611209 -0.363407013823795 0.271455434135599 76 464 335 2246 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 5e-08 0.98432504697658 0.933803827831586 -0.0157991041843113 0.190213139422882 -0.38861685745316 0.357018649084538 47 464 207 2246 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-09 0.879616685814033 0.549085697058912 -0.12826905070652 0.214091916608155 -0.547889207258505 0.291351105845465 35 464 164 2246 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
5 0.01 1.13066354287547 0.311114153038084 0.122804666470706 0.121242221642086 -0.114830087947782 0.360439420889195 212 495 846 2246 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 0.001 1.22403719935389 0.117640946194235 0.20215457525731 0.129192681506121 -0.0510630804946863 0.455372231009307 155 495 587 2246 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-04 1.23378104031801 0.129609204966862 0.210083470774703 0.138609968264146 -0.0615920670230233 0.481759008572428 123 495 443 2246 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-05 1.25564625951561 0.133960264227091 0.22765038786482 0.151902002278465 -0.0700775366009721 0.525378312330612 98 495 335 2246 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 5e-08 1.14329860728106 0.45898092094311 0.133917599408005 0.180841197145974 -0.220531146998104 0.488366345814114 61 495 207 2246 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-09 1.07999391060167 0.70076893647132 0.076955402788442 0.200257271119932 -0.315548848606624 0.469459654183508 49 495 164 2246 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
6 0.01 0.868095829401101 0.280477062325373 -0.141453167879868 0.131066382523559 -0.398343277626043 0.115436941866307 150 405 846 2246 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 0.001 0.802100474061148 0.125612086771678 -0.220521399584439 0.143977606153442 -0.502717507645184 0.0616747084763066 101 405 587 2246 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-04 0.827450732003251 0.223274890759316 -0.189405711868049 0.155522618018698 -0.494230043184697 0.115418619448598 77 405 443 2246 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-05 0.797489755706306 0.191866018788311 -0.226286289914976 0.173388986880178 -0.566128704200125 0.113556124370174 58 405 335 2246 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 5e-08 0.835597296445393 0.379799338766445 -0.179608484770024 0.204503497034228 -0.580435338957111 0.221218369417063 37 405 207 2246 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-09 0.788064547615391 0.297734390324749 -0.238175279261461 0.228727859134597 -0.686481883165271 0.21013132464235 27 405 164 2246 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
7 0.01 0.465020547765113 4.32960071993372e-07 -0.765673685628895 0.151502631035667 -1.0626188424588 -0.468728528798989 0 1 846 2246 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 0.001 0.454380659751786 2.69451500896786e-06 -0.788819974646955 0.168090467481367 -1.11827729091043 -0.459362658383476 0 1 587 2246 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-04 0.496629663168043 0.000141311932213464 -0.699910675174784 0.183903389868676 -1.06036131931739 -0.33946003103218 0 1 443 2246 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-05 0.439311972702594 5.80185536613901e-05 -0.822545474325363 0.20457625212895 -1.22351492849811 -0.421576020152621 0 1 335 2246 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 5e-08 0.42175401097853 0.000690567500476662 -0.863333047278746 0.254423080706021 -1.36200228546255 -0.364663809094945 0 1 207 2246 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-09 0.303811119125635 5.87480012804425e-05 -1.19134908934002 0.296518946452822 -1.77252622438755 -0.610171954292489 0 1 164 2246 6 trans_aCRDQTLs_MON.txt 0 0 0 0
8 0.01 702189.992573345 0.969670155643427 13.4619592910817 354.057274333064 -680.490298401725 707.414216983888 3 3 846 2246 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 0.001 1269375.64636358 0.96840905165948 14.0540357205149 354.866443852006 -681.484194229417 709.592265670447 3 3 587 2246 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-04 1972944.70020543 0.968062533713905 14.4950377563329 362.028642328904 -695.081101208318 724.071176720984 2 3 443 2246 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-05 2570928.18724365 0.96839282195118 14.7597775540196 372.495059856376 -715.330539764478 744.850094872517 2 3 335 2246 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 5e-08 5034511.83744366 0.967186866885033 15.4318271256 375.134698467254 -719.832181870217 750.695836121418 2 3 207 2246 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-09 5889888.10990583 0.966708326063899 15.5887475588269 373.499116776421 -716.469521322957 747.647016440611 2 3 164 2246 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
9 0.01 0.465020547765113 4.32960071993372e-07 -0.765673685628895 0.151502631035667 -1.0626188424588 -0.468728528798989 0 0 846 2246 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 0.001 0.454380659751786 2.69451500896786e-06 -0.788819974646955 0.168090467481367 -1.11827729091043 -0.459362658383476 0 0 587 2246 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-04 0.496629663168043 0.000141311932213464 -0.699910675174784 0.183903389868676 -1.06036131931739 -0.33946003103218 0 0 443 2246 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-05 0.439311972702594 5.80185536613901e-05 -0.822545474325363 0.20457625212895 -1.22351492849811 -0.421576020152621 0 0 335 2246 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 5e-08 0.42175401097853 0.000690567500476662 -0.863333047278746 0.254423080706021 -1.36200228546255 -0.364663809094945 0 0 207 2246 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-09 0.303811119125635 5.87480012804425e-05 -1.19134908934002 0.296518946452822 -1.77252622438755 -0.610171954292489 0 0 164 2246 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
