ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
5 5e-08 1.34471930425285 0.51178836415439 0.29618529555103 0.451463724923995 -0.588683605300001 1.18105419640206 8 230 28 915 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-09 1.69987935795616 0.286987597379579 0.530557282635828 0.498291292603707 -0.446093650867437 1.50720821613909 7 230 20 915 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
6 0.01 1.2151384049411 0.440186395402384 0.194857983836631 0.252446447385376 -0.299937053038706 0.689653020711968 30 204 114 915 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 0.001 1.39718709719149 0.295363104253891 0.33446099914658 0.319621364513885 -0.291996875300635 0.960918873593795 18 204 60 915 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-04 1.67997500961637 0.150001743349304 0.51877891807618 0.360381935172225 -0.18756967486138 1.22512751101374 15 204 44 915 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-05 2.03294200881424 0.0554269998826554 0.709484009307854 0.370388340281004 -0.0164771376429145 1.43544515625862 15 204 39 915 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 5e-08 1.49978827247006 0.370812146725254 0.405323946458701 0.452899638640834 -0.482359345277334 1.29300723819474 9 204 28 915 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
6 1e-09 1.40748227041237 0.510051111948579 0.341802484442507 0.518858864993842 -0.675160890945424 1.35876585983044 6 204 20 915 5 cisCRDQTLs_methyl_tcell_mean.txt 0 0 0 0
7 0.01 1.3120347702252 0.432432868043235 0.271579191866769 0.345945194418502 -0.406473389193495 0.949631772927032 0 0 114 915 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 0.001 1.40578373880006 0.450151612554092 0.340594968471298 0.451022215156438 -0.54340857323532 1.22459851017792 0 0 60 915 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-04 1.82585164754652 0.292460418945136 0.602046534374194 0.571885597732413 -0.518849237181335 1.72294230592972 0 0 44 915 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-05 2.04907757348772 0.251525311988413 0.717389727733737 0.625638362465341 -0.508861462698332 1.9436409181658 0 0 39 915 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 5e-08 0.702605355641722 0.650009785491017 -0.352959916575246 0.777875501250276 -1.87759589902579 1.17167606587529 0 0 28 915 6 trans_aCRDQTLs_MON.txt 0 0 0 0
7 1e-09 0.238940352918053 0.20413716764319 -1.43154132757878 1.12732880556966 -3.6411057864953 0.778023131337747 0 0 20 915 6 trans_aCRDQTLs_MON.txt 0 0 0 0
8 0.01 2459827.67924683 0.978073167471702 14.7156018563683 535.411278693518 -1034.69050438293 1064.12170809566 1 1 114 915 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 0.001 15763941.7826152 0.985020844427071 16.573235724231 882.743491482533 -1713.60400758153 1746.75047903 1 1 60 915 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-04 34788776.5353159 0.984305502604743 17.3648053793731 882.743565767764 -1712.81258352544 1747.54219428419 1 1 44 915 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-05 31145923.1203885 0.984405461743187 17.2541939156721 882.743570436025 -1712.92320413894 1747.43159197028 1 1 39 915 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 5e-08 30692882.102204 0.984418703926595 17.2395413323269 882.743609809544 -1712.93793389438 1747.41701655903 1 1 28 915 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
8 1e-09 160233623.362326 0.989643156839921 18.892143454236 1455.3977539304 -2833.68745424934 2871.47174115782 1 1 20 915 7 trans_aCRDQTLs_NEU.txt 0 0 0 0
9 0.01 1.3120347702252 0.432432868043235 0.271579191866769 0.345945194418502 -0.406473389193495 0.949631772927032 0 0 114 915 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 0.001 1.40578373880006 0.450151612554092 0.340594968471298 0.451022215156438 -0.54340857323532 1.22459851017792 0 0 60 915 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-04 1.82585164754652 0.292460418945136 0.602046534374194 0.571885597732413 -0.518849237181335 1.72294230592972 0 0 44 915 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-05 2.04907757348772 0.251525311988413 0.717389727733737 0.625638362465341 -0.508861462698332 1.9436409181658 0 0 39 915 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 5e-08 0.702605355641722 0.650009785491017 -0.352959916575246 0.777875501250276 -1.87759589902579 1.17167606587529 0 0 28 915 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
9 1e-09 0.238940352918053 0.20413716764319 -1.43154132757878 1.12732880556966 -3.6411057864953 0.778023131337747 0 0 20 915 8 trans_aCRDQTLs_TCL.txt 0 0 0 0
