CRD_ID	CRD_ID_start	CRD_ID_end	gene1	gene2	gene1_start	gene2_start	adj_pval	dist_btw_genes	meanCRD_dist_2_genes	CRD_gene1_dist	CRD_gene2_dist	pval_CRDgene1	pval_CRDgene2	meanHiC_CRD_genes	sameCRD
18_internal_4128	13216204	13384194	ENSG00000267694.1	ENSG00000267702.1	13470822	13486461	3.36751192879291e-12	15639	94447	86628	102267	0.00058712	0.000549518	21.8199584353178	0
18_internal_3416	13575853	13586979	ENSG00000267136.1	ENSG00000266954.1	13522887	13645684	1.2915843613634e-06	122797	55835	52966	58705	0.0012164	7.82945e-05	0	0
18_internal_3861	28621496	28787858	ENSG00000265888.1	ENSG00000263698.1	28681551	28711419	1.27837857124721e-46	29868	0	0	0	6.94105e-10	3.44582e-12	4.75198472999698	0
18_internal_3861	28621496	28787858	ENSG00000265888.1	ENSG00000134765.5	28681551	28742819	3.05833370444551e-60	61268	0	0	0	6.94105e-10	7.46742e-13	4.75198472999698	0
18_internal_3861	28621496	28787858	ENSG00000263698.1	ENSG00000134765.5	28711419	28742819	2.09808982161717e-69	31400	0	0	0	3.44582e-12	7.46742e-13	0	0
19_internal_8081	858634	921148	ENSG00000197766.2	ENSG00000175221.9	859453	893218	1.21540941273987e-06	33765	0	0	0	9.35656e-07	6.31502e-05	0	0
19_internal_8081	858634	921148	ENSG00000197766.2	ENSG00000198858.5	859453	913240	1.25364454647182e-06	53787	0	0	0	9.35656e-07	0.000306778	0	0
19_internal_8081	858634	921148	ENSG00000175221.9	ENSG00000198858.5	893218	913240	4.50688707908951e-05	20022	0	0	0	6.31502e-05	0.000306778	0	0
19_internal_5987	878966	890073	ENSG00000197766.2	ENSG00000198858.5	859453	913240	1.25364454647182e-06	53787	21340	19513	23167	1.53004e-07	3.29819e-05	0	0
19_internal_5987	878966	890073	ENSG00000197766.2	ENSG00000116014.4	859453	917287	1.84063495026274e-11	57834	23363	19513	27214	1.53004e-07	2.08754e-07	0	0
19_internal_5987	878966	890073	ENSG00000198858.5	ENSG00000116014.4	913240	917287	1.00306284379155e-05	4047	25190	23167	27214	3.29819e-05	2.08754e-07	0	0
19_internal_5802	1025739	1042364	ENSG00000064666.9	ENSG00000064687.8	1026212	1040102	4.18645995306626e-05	13890	0	0	0	0.000136023	1.18444e-06	0	0
2_internal_20216	584930	2061712	ENSG00000235688.1	ENSG00000172554.7	945960	946554	5.47745853882224e-33	594	0	0	0	1.76376e-05	0.910581	13.6594529574071	0
2_internal_20216	584930	2061712	ENSG00000235688.1	ENSG00000172554.7	945960	946554	5.47745853882224e-33	594	0	0	0	1.76376e-05	6.09268e-05	13.6594529574071	0
2_internal_20216	584930	2061712	ENSG00000235688.1	ENSG00000130508.6	945960	1748624	0.00289180078097648	802664	0	0	0	1.76376e-05	0.00132325	13.6594529574071	0
2_internal_20216	584930	2061712	ENSG00000172554.7	ENSG00000172554.7	946554	946554	1	0	0	0	0	0.910581	6.09268e-05	13.6594529574071	0
2_internal_20216	584930	2061712	ENSG00000172554.7	ENSG00000130508.6	946554	1748624	0.00311500882545122	802070	0	0	0	0.910581	0.00132325	13.6594529574071	0
2_internal_20216	584930	2061712	ENSG00000172554.7	ENSG00000130508.6	946554	1748624	0.00311500882545122	802070	0	0	0	6.09268e-05	0.00132325	13.6594529574071	0
2_internal_14277	739391	970423	ENSG00000235688.1	ENSG00000172554.7	945960	946554	5.47745853882224e-33	594	0	0	0	6.74889e-09	4.14425e-09	0	0
2_internal_17819	905439	2061665	ENSG00000235688.1	ENSG00000172554.7	945960	946554	5.47745853882224e-33	594	0	0	0	0.0018519	0.00618654	13.6594529574071	0
2_internal_17819	905439	2061665	ENSG00000235688.1	ENSG00000172554.7	945960	946554	5.47745853882224e-33	594	0	0	0	0.0018519	0.00256935	13.6594529574071	0
2_internal_17819	905439	2061665	ENSG00000172554.7	ENSG00000172554.7	946554	946554	1	0	0	0	0	0.00618654	0.00256935	13.6594529574071	0
2_internal_19939	7542791	8826402	ENSG00000229727.1	ENSG00000235576.1	7561392	7865932	0.00523218702622926	304540	0	0	0	0.000282573	9.5281e-10	29.0301555901862	0
2_internal_19939	7542791	8826402	ENSG00000229727.1	ENSG00000115738.5	7561392	8818975	0.00643157796871234	1257583	0	0	0	0.000282573	2.79844e-11	29.0301555901862	0
2_internal_19939	7542791	8826402	ENSG00000235576.1	ENSG00000115738.5	7865932	8818975	6.91560764318542e-14	953043	0	0	0	9.5281e-10	2.79844e-11	4.98105700812234	0
2_internal_15716	10167804	10189756	ENSG00000260077.1	ENSG00000172059.6	10180790	10182976	1.88002893925512e-23	2186	0	0	0	1.25655e-10	1.41224e-12	0	0
20_internal_6906	1195801	1282204	ENSG00000244588.1	ENSG00000101298.9	1206700	1246960	7.22294080278442e-22	40260	0	0	0	1.45175e-06	3.34222e-15	7.24549053660563	0
20_internal_6415	1489742	1576968	ENSG00000260861.2	ENSG00000237914.1	1600655	1614154	0.241706243449849	13499	30436	23687	37186	0.000306733	3.88328e-05	12.2373442148466	0
20_internal_7223	5531480	5900306	ENSG00000125772.8	ENSG00000088766.6	5591672	5986736	0.602822635485747	395064	43215	0	86430	2.60407e-12	0.000378655	34.8922947368752	0
20_internal_5511	13200727	13234432	ENSG00000101230.4	ENSG00000226263.1	13202418	13220321	4.39721882122376e-09	17903	0	0	0	1.80906e-12	0.00014307	13.8023437105745	0
20_internal_5491	25698706	25700938	ENSG00000213742.2	ENSG00000130684.9	25604681	25677477	6.06634034737154e-100	72796	57627	94025	21229	0.000272676	0.000291677	0	0
20_internal_5132	29517553	29624699	ENSG00000205611.3	ENSG00000225490.1	29521213	29522987	4.13685521989905e-17	1774	0	0	0	1.40067e-10	4.54678e-08	0	0
21_internal_2664	19147145	19179072	ENSG00000240770.1	ENSG00000154642.6	19164840	19191703	6.61683999263393e-11	26863	6315	0	12631	0.000112498	5.42198e-13	11.4207916732708	0
21_internal_2975	30748427	30849121	ENSG00000234293.1	ENSG00000183653.4	30868367	30968360	6.16423182874187e-06	99993	69242	19246	119239	5.07849e-05	0.000972377	0	0
21_internal_2975	30748427	30849121	ENSG00000234293.1	ENSG00000174680.5	30868367	31120494	0.598675243560983	252127	145309	19246	271373	5.07849e-05	0.00059205	0	0
21_internal_2975	30748427	30849121	ENSG00000183653.4	ENSG00000174680.5	30968360	31120494	9.50192701859632e-06	152134	195306	119239	271373	0.000972377	0.00059205	0	0
21_internal_3140	37484570	37562200	ENSG00000185917.9	ENSG00000159231.5	37451687	37507210	3.30690385173387e-05	55523	16441	32883	0	0.000148243	1.07926e-20	0	0
21_internal_3140	37484570	37562200	ENSG00000185917.9	ENSG00000236830.1	37451687	37528605	4.17355430394052e-05	76918	16441	32883	0	0.000148243	3.86351e-21	0	0
21_internal_3140	37484570	37562200	ENSG00000185917.9	ENSG00000142197.8	37451687	37529080	0.0925641217937242	77393	16441	32883	0	0.000148243	2.89163e-07	0	0
21_internal_3140	37484570	37562200	ENSG00000159231.5	ENSG00000236830.1	37507210	37528605	2.48438803955331e-72	21395	0	0	0	1.07926e-20	3.86351e-21	0	0
21_internal_3140	37484570	37562200	ENSG00000159231.5	ENSG00000142197.8	37507210	37529080	0.00147067973442182	21870	0	0	0	1.07926e-20	2.89163e-07	0	0
21_internal_3140	37484570	37562200	ENSG00000236830.1	ENSG00000142197.8	37528605	37529080	1.76392279612833e-05	475	0	0	0	3.86351e-21	2.89163e-07	0	0
21_internal_2486	37659088	37706122	ENSG00000159256.8	ENSG00000228107.1	37692487	37732928	1.27951974800138e-05	40441	13403	0	26806	4.54752e-05	0.000485178	0	0
21_internal_2347	37682124	37705573	ENSG00000159256.8	ENSG00000159256.8	37692487	37692487	1	0	0	0	0	0.888886	0.00144762	0	0
21_internal_2599	42790075	42801337	ENSG00000157601.9	ENSG00000228318.1	42792231	42814669	6.78100302146512e-54	22438	6666	0	13332	9.64662e-12	1.24236e-09	5.84925951834769	0
21_internal_2555	44780726	44836456	ENSG00000225731.1	ENSG00000225731.1	44161868	44161868	1	0	618858	618858	618858	0.948239	0.000201462	0	0
21_internal_2555	44780726	44836456	ENSG00000225731.1	ENSG00000237989.1	44161868	44782229	0.829418185467206	620361	309429	618858	0	0.948239	0.000108465	0	0
21_internal_2555	44780726	44836456	ENSG00000225731.1	ENSG00000142178.7	44161868	44847008	0.636755870183928	685140	314705	618858	10552	0.948239	0.000236364	0	0
21_internal_2555	44780726	44836456	ENSG00000225731.1	ENSG00000237989.1	44161868	44782229	0.829418185467206	620361	309429	618858	0	0.000201462	0.000108465	0	0
21_internal_2555	44780726	44836456	ENSG00000225731.1	ENSG00000142178.7	44161868	44847008	0.636755870183928	685140	314705	618858	10552	0.000201462	0.000236364	0	0
21_internal_2555	44780726	44836456	ENSG00000237989.1	ENSG00000142178.7	44782229	44847008	5.83067497354567e-14	64779	5276	0	10552	0.000108465	0.000236364	0	0
21_internal_3526	46711147	46941604	ENSG00000215447.3	ENSG00000223768.1	46707967	46713200	3.94648572040613e-28	5233	1590	3180	0	5.69996e-08	1.23331e-08	9.23512404593929	0
21_internal_3526	46711147	46941604	ENSG00000215447.3	ENSG00000184274.3	46707967	46725172	2.13541236324281e-12	17205	1590	3180	0	5.69996e-08	2.16409e-06	9.23512404593929	0
21_internal_3526	46711147	46941604	ENSG00000223768.1	ENSG00000184274.3	46713200	46725172	2.18965419011088e-11	11972	0	0	0	1.23331e-08	2.16409e-06	0	0
21_internal_2680	47673631	47718488	ENSG00000235878.3	ENSG00000160285.9	47613673	47648738	2.12212321976365e-25	35065	42425	59958	24893	4.28891e-07	1.15144e-06	0	0
21_internal_2680	47673631	47718488	ENSG00000235878.3	ENSG00000215424.5	47613673	47649131	2.7462889859815e-05	35458	42229	59958	24500	4.28891e-07	0.000175398	0	0
21_internal_2680	47673631	47718488	ENSG00000235878.3	ENSG00000160294.6	47613673	47706211	0.00536885864196202	92538	29979	59958	0	4.28891e-07	0.000199454	0	0
21_internal_2680	47673631	47718488	ENSG00000160285.9	ENSG00000215424.5	47648738	47649131	0.000208097041520957	393	24696	24893	24500	1.15144e-06	0.000175398	0	0
21_internal_2680	47673631	47718488	ENSG00000160285.9	ENSG00000160294.6	47648738	47706211	0.199188329558615	57473	12446	24893	0	1.15144e-06	0.000199454	0	0
21_internal_2680	47673631	47718488	ENSG00000215424.5	ENSG00000160294.6	47649131	47706211	4.41927938487664e-34	57080	12250	24500	0	0.000175398	0.000199454	0	0
3_internal_17094	31198352	31292369	ENSG00000163527.5	ENSG00000144645.9	31574130	32119072	5.47859514564067e-07	544942	554232	281761	826703	8.42951e-07	0.000228762	9.61254369810315	0
3_internal_13282	32279353	32409810	ENSG00000261572.1	ENSG00000170293.4	32280070	32280171	3.83798557183418e-18	101	0	0	0	8.3174e-07	2.97017e-16	0	0
3_internal_13534	38387518	38498016	ENSG00000093217.5	ENSG00000114739.8	38388251	38495342	1.78966607932861e-46	107091	0	0	0	3.63601e-17	9.76612e-19	3.99313110529614	0
3_internal_13534	38387518	38498016	ENSG00000093217.5	ENSG00000229589.1	38388251	38496311	2.10382915298222e-37	108060	0	0	0	3.63601e-17	3.12205e-12	3.99313110529614	0
3_internal_13534	38387518	38498016	ENSG00000114739.8	ENSG00000229589.1	38495342	38496311	8.49631312985188e-33	969	0	0	0	9.76612e-19	3.12205e-12	0	0
3_internal_17038	42189308	42581878	ENSG00000114812.8	ENSG00000232354.2	42530791	42574098	5.50409956158412e-39	43307	0	0	0	9.236e-08	2.23987e-08	9.2013271982881	0
3_internal_15798	44550957	44771766	ENSG00000169981.6	ENSG00000196653.7	44690219	44754135	2.46711848569583e-06	63916	0	0	0	0.000478226	1.6672e-15	1.92442332154646	0
3_internal_15798	44550957	44771766	ENSG00000169981.6	ENSG00000186446.7	44690219	44771088	0.00183767893862451	80869	0	0	0	0.000478226	0.000126252	1.92442332154646	0
3_internal_15798	44550957	44771766	ENSG00000196653.7	ENSG00000186446.7	44754135	44771088	4.00567171014011e-11	16953	0	0	0	1.6672e-15	0.000126252	5.66307979284218	0
4_internal_9078	1160456	1332411	ENSG00000196810.4	ENSG00000196810.4	1243088	1243088	1	0	0	0	0	0.894145	0.00022728	8.76434228154368	0
4_internal_9385	7744268	7963421	ENSG00000228919.3	ENSG00000196526.6	7940728	7941653	2.30842866623801e-18	925	0	0	0	1.53797e-09	7.73475e-14	9.82436517114318	0
5_internal_11224	16507665	16645227	ENSG00000246214.1	ENSG00000154153.9	16616035	16617167	1.61428901028479e-18	1132	0	0	0	1.15972e-11	1.65884e-22	0	0
5_internal_11224	16507665	16645227	ENSG00000246214.1	ENSG00000250415.1	16616035	16617334	2.8541956210209e-05	1299	0	0	0	1.15972e-11	0.000539844	0	0
5_internal_11224	16507665	16645227	ENSG00000154153.9	ENSG00000250415.1	16617167	16617334	0.000169465223963993	167	0	0	0	1.65884e-22	0.000539844	14.8226041184005	0
5_internal_13163	55264912	55487162	ENSG00000262211.1	ENSG00000249236.1	55231971	55354877	0.00367015388658162	122906	16470	32941	0	1.79488e-06	5.63558e-05	2.6407349430928	0
5_internal_12954	55566553	56173653	ENSG00000248727.1	ENSG00000095015.5	55777773	56111401	1.2810277967093e-14	333628	0	0	0	5.95314e-14	1.00937e-16	22.9941119804695	0
5_internal_12954	55566553	56173653	ENSG00000248727.1	ENSG00000237705.1	55777773	56157991	8.63353254768724e-12	380218	0	0	0	5.95314e-14	5.32817e-16	22.9941119804695	0
5_internal_12954	55566553	56173653	ENSG00000095015.5	ENSG00000237705.1	56111401	56157991	1.27158195891721e-65	46590	0	0	0	1.00937e-16	5.32817e-16	30.8641306555805	0
5_internal_9110	55565087	55612898	ENSG00000095015.5	ENSG00000237705.1	56111401	56157991	1.27158195891721e-65	46590	521798	498503	545093	0.000614526	0.000186116	30.8641306555805	0
5_internal_9674	64330444	64862775	ENSG00000250081.1	ENSG00000123219.7	64782875	64858998	1.08476781702195e-63	76123	0	0	0	4.54505e-20	1.03379e-17	0	0
5_internal_9674	64330444	64862775	ENSG00000250081.1	ENSG00000113593.7	64782875	64859063	1.07925307132943e-28	76188	0	0	0	4.54505e-20	1.08821e-13	0	0
5_internal_9674	64330444	64862775	ENSG00000250081.1	ENSG00000197860.5	64782875	65018862	0.00223357236570719	235987	78043	0	156087	4.54505e-20	0.000672756	0	0
5_internal_9674	64330444	64862775	ENSG00000123219.7	ENSG00000113593.7	64858998	64859063	1.73601279745977e-30	65	0	0	0	1.03379e-17	1.08821e-13	14.6314615030506	0
5_internal_9674	64330444	64862775	ENSG00000123219.7	ENSG00000197860.5	64858998	65018862	1.69393499104352e-05	159864	78043	0	156087	1.03379e-17	0.000672756	14.6314615030506	0
5_internal_9674	64330444	64862775	ENSG00000113593.7	ENSG00000197860.5	64859063	65018862	1.00588075210526e-07	159799	78043	0	156087	1.08821e-13	0.000672756	14.6314615030506	0
6_internal_12658	2931796	2989818	ENSG00000021355.8	ENSG00000170542.5	2842240	2903514	0.03473978172955	61274	58919	89556	28282	0.00110289	0.000475821	28.6364519702126	0
6_internal_12658	2931796	2989818	ENSG00000021355.8	ENSG00000244041.2	2842240	2988201	0.541012592903723	145961	44778	89556	0	0.00110289	0.000243095	28.6364519702126	0
6_internal_12658	2931796	2989818	ENSG00000170542.5	ENSG00000244041.2	2903514	2988201	0.616036265130706	84687	14141	28282	0	0.000475821	0.000243095	7.20142149098741	0
6_internal_13471	2829772	2912422	ENSG00000230438.3	ENSG00000170542.5	2876744	2903514	1.40877778217455e-23	26770	0	0	0	3.11278e-11	2.30708e-22	4.11808923286172	0
6_internal_10333	15661963	16764163	ENSG00000229931.1	ENSG00000215019.1	16761369	16761721	0.0198897546779835	352	0	0	0	0.000885918	0.000363799	25.0024801575438	0
6_internal_16119	16318575	16764984	ENSG00000229931.1	ENSG00000215019.1	16761369	16761721	0.0198897546779835	352	0	0	0	0.00036333	3.74341e-06	25.0024801575438	0
6_internal_10532	26360514	26376122	ENSG00000186470.8	ENSG00000181315.6	26365387	26659980	0.181399796425647	294593	141929	0	283858	7.96819e-16	6.92121e-05	0	0
6_internal_15411	27356070	28985170	ENSG00000187987.5	ENSG00000232040.2	28411279	28583989	1.9198155698e-17	172710	0	0	0	1.90051e-09	7.5597e-08	4.18583166025645	0
6_internal_10971	30769580	30786866	ENSG00000204574.7	ENSG00000214894.2	30539153	30798436	0.600114262297311	259283	120998	230427	11570	5.88699e-05	2.97518e-13	0	0
1_internal_25603	16835329	17056736	ENSG00000219481.4	ENSG00000215908.5	16940083	16971178	9.97711085078867e-22	31095	0	0	0	6.09727e-16	8.50346e-17	0	0
1_internal_25725	16912160	17249274	ENSG00000186715.5	ENSG00000228549.1	17096732	17197440	0.813011268228883	100708	0	0	0	8.77309e-07	0.000455133	0	0
1_internal_25725	16912160	17249274	ENSG00000186715.5	ENSG00000238142.1	17096732	17216144	0.00129480593738231	119412	0	0	0	8.77309e-07	2.17233e-12	0	0
1_internal_25725	16912160	17249274	ENSG00000228549.1	ENSG00000238142.1	17197440	17216144	0.0482129487977574	18704	0	0	0	0.000455133	2.17233e-12	0	0
1_internal_18099	19260406	19265893	ENSG00000255275.3	ENSG00000169991.6	19247615	19283180	5.10989832231626e-61	35565	15039	12791	17287	3.7874e-05	7.25006e-06	0	0
7_internal_12529	2998545	3160773	ENSG00000237286.1	ENSG00000198286.5	2983669	3083579	5.37110323762626e-18	99910	7438	14876	0	2.57491e-06	5.93213e-12	3.4337112140349	0
7_internal_8888	17066450	17083361	ENSG00000106546.8	ENSG00000237773.1	17338246	17338981	5.46059720760179e-15	735	255252	254885	255620	0.000834032	0.000598943	10.5038147408163	0
7_internal_11961	27934597	28219361	ENSG00000106052.8	ENSG00000153814.7	27778950	28220362	0.335909559180199	441412	78324	155647	1001	0.000222511	3.0241e-11	6.26820598489677	0
7_internal_12203	36573425	36830610	ENSG00000230539.1	ENSG00000136250.7	36639726	36764154	1.40140569283866e-44	124428	0	0	0	4.19794e-06	1.00145e-09	0	0
7_internal_8790	36628857	36722571	ENSG00000230539.1	ENSG00000136250.7	36639726	36764154	1.40140569283866e-44	124428	20791	0	41583	5.91509e-06	2.44865e-06	0	0
7_internal_8109	36660654	36752470	ENSG00000230539.1	ENSG00000136250.7	36639726	36764154	1.40140569283866e-44	124428	16306	20928	11684	3.03979e-05	9.11746e-07	0	0
7_internal_9047	36676111	36830566	ENSG00000230539.1	ENSG00000136250.7	36639726	36764154	1.40140569283866e-44	124428	18192	36385	0	9.16526e-05	9.15285e-06	0	0
8_internal_10220	1683687	1738800	ENSG00000182372.6	ENSG00000253982.1	1703944	1712668	1.3183611795225e-16	8724	0	0	0	2.43691e-09	8.0549e-21	4.98012085576517	0
8_internal_10999	1702740	2263593	ENSG00000176595.3	ENSG00000176595.3	1922044	1922044	1	0	0	0	0	0.930495	0.000130385	6.07039154362538	0
8_internal_10999	1702740	2263593	ENSG00000176595.3	ENSG00000253764.1	1922044	1922803	5.95010509946922e-12	759	0	0	0	0.930495	4.53998e-05	6.07039154362538	0
8_internal_10999	1702740	2263593	ENSG00000176595.3	ENSG00000036448.5	1922044	1993155	0.338801002527035	71111	0	0	0	0.930495	3.39807e-06	6.07039154362538	0
8_internal_10999	1702740	2263593	ENSG00000176595.3	ENSG00000253764.1	1922044	1922803	5.95010509946922e-12	759	0	0	0	0.000130385	4.53998e-05	6.07039154362538	0
8_internal_10999	1702740	2263593	ENSG00000176595.3	ENSG00000036448.5	1922044	1993155	0.338801002527035	71111	0	0	0	0.000130385	3.39807e-06	6.07039154362538	0
8_internal_10999	1702740	2263593	ENSG00000253764.1	ENSG00000036448.5	1922803	1993155	0.531796485811064	70352	0	0	0	4.53998e-05	3.39807e-06	6.07039154362538	0
8_internal_7302	12051613	12220084	ENSG00000255495.1	ENSG00000227888.2	12051976	12219527	2.77996354798235e-06	167551	0	0	0	7.54672e-05	1.484e-06	0	0
8_internal_7302	12051613	12220084	ENSG00000255495.1	ENSG00000145002.8	12051976	12293915	0.404426447628595	241939	36915	0	73831	7.54672e-05	0.000885779	0	0
8_internal_7302	12051613	12220084	ENSG00000255495.1	ENSG00000205873.2	12051976	12294626	0.00284972376758615	242650	37271	0	74542	7.54672e-05	0.007173	0	0
8_internal_7302	12051613	12220084	ENSG00000227888.2	ENSG00000145002.8	12219527	12293915	0.20334486655224	74388	36915	0	73831	1.484e-06	0.000885779	0	0
8_internal_7302	12051613	12220084	ENSG00000227888.2	ENSG00000205873.2	12219527	12294626	0.507211822315868	75099	37271	0	74542	1.484e-06	0.007173	0	0
8_internal_7302	12051613	12220084	ENSG00000145002.8	ENSG00000205873.2	12293915	12294626	0.0192035594562447	711	74186	73831	74542	0.000885779	0.007173	0	0
8_internal_8166	12293183	12295586	ENSG00000205873.2	ENSG00000205873.2	12294626	12294626	1	0	0	0	0	0.967272	1.30632e-05	0	0
8_internal_7315	17471677	17556692	ENSG00000104213.7	ENSG00000129422.9	17433942	17658426	5.95752963631029e-35	224484	69734	37735	101734	5.95241e-08	1.24735e-07	4.27989657122451	0
8_internal_10876	18814770	19616576	ENSG00000104611.7	ENSG00000253270.1	19171128	19536083	1.76583970905134e-06	364955	0	0	0	2.81224e-07	1.93591e-07	5.035580657059	0
8_internal_10876	18814770	19616576	ENSG00000104611.7	ENSG00000104613.6	19171128	19674651	0.000967378965717356	503523	29037	0	58075	2.81224e-07	8.0402e-08	5.035580657059	0
8_internal_10876	18814770	19616576	ENSG00000253270.1	ENSG00000104613.6	19536083	19674651	1.44693110941532e-05	138568	29037	0	58075	1.93591e-07	8.0402e-08	1.4881095503886	0
8_internal_7024	23058373	23064954	ENSG00000253930.1	ENSG00000104689.5	23046792	23082639	6.07264981218621e-34	35847	14633	11581	17685	1.34201e-05	3.69231e-06	0	0
9_internal_9628	444811	753119	ENSG00000228115.1	ENSG00000226403.1	487774	547317	3.81413985203758e-06	59543	0	0	0	7.02175e-06	1.68949e-18	0	0
9_internal_9628	444811	753119	ENSG00000228115.1	ENSG00000227914.2	487774	685555	0.000503882247074678	197781	0	0	0	7.02175e-06	9.03537e-14	0	0
9_internal_9628	444811	753119	ENSG00000226403.1	ENSG00000227914.2	547317	685555	1.57763834518326e-27	138238	0	0	0	1.68949e-18	9.03537e-14	2.66142013309461	0
1_internal_18524	117417791	117488667	ENSG00000134247.9	ENSG00000134256.8	117452679	117544382	7.64344169547081e-08	91703	27857	0	55715	1.41906e-06	0.000179538	4.04889997544622	0
1_internal_18524	117417791	117488667	ENSG00000134247.9	ENSG00000236137.1	117452679	117602112	6.41022091073184e-09	149433	56722	0	113445	1.41906e-06	4.07495e-05	4.04889997544622	0
1_internal_18524	117417791	117488667	ENSG00000134256.8	ENSG00000236137.1	117544382	117602112	8.86468449915238e-57	57730	84580	55715	113445	0.000179538	4.07495e-05	6.73714815048017	0
1_internal_23725	117452417	117595336	ENSG00000134247.9	ENSG00000134256.8	117452679	117544382	7.64344169547081e-08	91703	0	0	0	1.31478e-14	1.2326e-19	12.0572920902694	0
1_internal_23725	117452417	117595336	ENSG00000134247.9	ENSG00000236137.1	117452679	117602112	6.41022091073184e-09	149433	3388	0	6776	1.31478e-14	4.57605e-20	12.0572920902694	0
1_internal_23725	117452417	117595336	ENSG00000134256.8	ENSG00000236137.1	117544382	117602112	8.86468449915238e-57	57730	3388	0	6776	1.2326e-19	4.57605e-20	5.90081939790893	0
1_internal_19801	117457103	117560823	ENSG00000134247.9	ENSG00000236137.1	117452679	117602112	6.41022091073184e-09	149433	22856	4424	41289	1.60367e-05	0.000243227	6.07285305869906	0
1_internal_23134	143447678	143468371	ENSG00000234978.1	ENSG00000185044.8	142816004	143467658	5.06835208521584e-08	651654	315837	631674	0	3.67345e-05	1.86214e-17	0	0
1_internal_16878	144312330	144340390	ENSG00000231360.2	ENSG00000231360.2	144339738	144339738	1	0	0	0	0	0.956487	5.05675e-06	0	0
1_internal_16878	144312330	144340390	ENSG00000231360.2	ENSG00000235398.1	144339738	144341756	0.000624571420808732	2018	683	0	1366	0.956487	8.86998e-09	0	0
1_internal_16878	144312330	144340390	ENSG00000231360.2	ENSG00000235398.1	144339738	144341756	0.000624571420808732	2018	683	0	1366	5.05675e-06	8.86998e-09	0	0
1_internal_17964	144678984	148009908	ENSG00000231360.2	ENSG00000268172.1	144339738	144989309	0.84724427033613	649571	169623	339246	0	1.04635e-06	9.64679e-09	0	0
1_internal_17964	144678984	148009908	ENSG00000231360.2	ENSG00000255168.1	144339738	145209145	0.721865620973434	869407	169623	339246	0	1.04635e-06	0.000471937	0	0
1_internal_17964	144678984	148009908	ENSG00000231360.2	ENSG00000232637.3	144339738	146253110	0.00748072296646169	1913372	169623	339246	0	1.04635e-06	0.000197874	0	0
1_internal_17964	144678984	148009908	ENSG00000268172.1	ENSG00000255168.1	144989309	145209145	0.0314822687167938	219836	0	0	0	9.64679e-09	0.000471937	11.990577579413	0
1_internal_17964	144678984	148009908	ENSG00000268172.1	ENSG00000232637.3	144989309	146253110	0.934686396253594	1263801	0	0	0	9.64679e-09	0.000197874	11.990577579413	0
1_internal_17964	144678984	148009908	ENSG00000255168.1	ENSG00000232637.3	145209145	146253110	0.890200888770389	1043965	0	0	0	0.000471937	0.000197874	0	0
1_internal_24128	120528455	145294665	ENSG00000268172.1	ENSG00000223380.3	144989309	145096220	0.921248793574952	106911	0	0	0	2.45102e-06	8.64929e-05	11.990577579413	0
